entity_name,unit,count,pct_within_entity,is_allowed,canonicalises_to
item_weight,220.0] pound,5,0.00486447570680832,False,
item_weight,3.0] gram,5,0.00486447570680832,False,
item_weight,30.0] gram,5,0.00486447570680832,False,
item_weight,4.0] gram,5,0.00486447570680832,False,
item_weight,55.0] kilogram,5,0.00486447570680832,False,
item_weight,60.0] gram,5,0.00486447570680832,False,
item_weight,60.0] pound,5,0.00486447570680832,False,
item_weight,65.0] kilogram,5,0.00486447570680832,False,
item_weight,8.0] gram,5,0.00486447570680832,False,
item_weight,80.0] gram,5,0.00486447570680832,False,
item_weight,cup,5,0.00486447570680832,False,cup
item_weight,kilogram to 2kilogram,5,0.00486447570680832,False,
item_weight,kilogram to 4 kilogram,5,0.00486447570680832,False,
item_weight,10.0] pound,4,0.0038915805654466565,False,
item_weight,130.0] kilogram,4,0.0038915805654466565,False,
item_weight,14.0] gram,4,0.0038915805654466565,False,
item_weight,14.0] ounce,4,0.0038915805654466565,False,
item_weight,2000.0] milligram,4,0.0038915805654466565,False,
item_weight,22.0] kilogram,4,0.0038915805654466565,False,
item_weight,25.0] pound,4,0.0038915805654466565,False,
item_weight,36.0] pound,4,0.0038915805654466565,False,
item_weight,45.0] kilogram,4,0.0038915805654466565,False,
item_weight,5.0] gram,4,0.0038915805654466565,False,
item_weight,5.6] gram,4,0.0038915805654466565,False,
item_weight,500.0] milligram,4,0.0038915805654466565,False,
item_weight,58.0] pound,4,0.0038915805654466565,False,
item_weight,6.0] gram,4,0.0038915805654466565,False,
item_weight,7.5] kilogram,4,0.0038915805654466565,False,
item_weight,8.0] pound,4,0.0038915805654466565,False,
item_weight,gram to 6 gram,4,0.0038915805654466565,False,
item_weight,inch,4,0.0038915805654466565,False,inch
item_weight,kilogram to 15 kilogram,4,0.0038915805654466565,False,
item_weight,kilogram to 2 kilogram,4,0.0038915805654466565,False,
item_weight,kilogram to 3 kilogram,4,0.0038915805654466565,False,
item_weight,kilogram to 40 kilogram,4,0.0038915805654466565,False,
item_weight,kilogram to 50 kilogram,4,0.0038915805654466565,False,
item_weight,1.0] ounce,3,0.002918685424084992,False,
item_weight,1.8] gram,3,0.002918685424084992,False,
item_weight,100.0] gram,3,0.002918685424084992,False,
item_weight,100.0] kilogram,3,0.002918685424084992,False,
item_weight,17.0] kilogram,3,0.002918685424084992,False,
item_weight,17.0] ounce,3,0.002918685424084992,False,
item_weight,2000.0] gram,3,0.002918685424084992,False,
item_weight,2012.0] gram,3,0.002918685424084992,False,
item_weight,2015.0] gram,3,0.002918685424084992,False,
item_weight,2020.0] gram,3,0.002918685424084992,False,
item_weight,21.0] kilogram,3,0.002918685424084992,False,
item_weight,220.0] gram,3,0.002918685424084992,False,
item_weight,25.0] gram,3,0.002918685424084992,False,
item_weight,280.0] gram,3,0.002918685424084992,False,
item_weight,3.0] pound,3,0.002918685424084992,False,
item_weight,32.0] kilogram,3,0.002918685424084992,False,
item_weight,330.0] gram,3,0.002918685424084992,False,
item_weight,360.0] gram,3,0.002918685424084992,False,
item_weight,370.0] gram,3,0.002918685424084992,False,
item_weight,375.0] gram,3,0.002918685424084992,False,
item_weight,4.0] pound,3,0.002918685424084992,False,
item_weight,45.0] gram,3,0.002918685424084992,False,
item_weight,48.0] gram,3,0.002918685424084992,False,
item_weight,4928.0] milligram,3,0.002918685424084992,False,
item_weight,50.0] gram,3,0.002918685424084992,False,
item_weight,700.0] gram,3,0.002918685424084992,False,
item_weight,8.4] ounce,3,0.002918685424084992,False,
item_weight,90.0] pound,3,0.002918685424084992,False,
item_weight,carat,3,0.002918685424084992,False,
item_weight,gram to 1130 gram,3,0.002918685424084992,False,
item_weight,gram to 20 gram,3,0.002918685424084992,False,
item_weight,gram to 300 gram,3,0.002918685424084992,False,
item_weight,gram to 850 gram,3,0.002918685424084992,False,
item_weight,kilogram to 16 kilogram,3,0.002918685424084992,False,
item_weight,pound to 65 pound,3,0.002918685424084992,False,
item_weight,1.0] gram,2,0.0019457902827233282,False,
item_weight,10.0] ounce,2,0.0019457902827233282,False,
item_weight,10.5] ounce,2,0.0019457902827233282,False,
item_weight,100.0] pound,2,0.0019457902827233282,False,
item_weight,1000.0] gram,2,0.0019457902827233282,False,
item_weight,110.0] pound,2,0.0019457902827233282,False,
item_weight,12.5] kilogram,2,0.0019457902827233282,False,
item_weight,120.0] kilogram,2,0.0019457902827233282,False,
item_weight,13.0] gram,2,0.0019457902827233282,False,
item_weight,15.0] pound,2,0.0019457902827233282,False,
item_weight,175.0] pound,2,0.0019457902827233282,False,
item_weight,19.8] pound,2,0.0019457902827233282,False,
item_weight,1994.0] gram,2,0.0019457902827233282,False,
item_weight,2.398] ounce,2,0.0019457902827233282,False,
item_weight,2.9] gram,2,0.0019457902827233282,False,
item_weight,2001.0] gram,2,0.0019457902827233282,False,
item_weight,2008.0] gram,2,0.0019457902827233282,False,
item_weight,2009.0] gram,2,0.0019457902827233282,False,
item_weight,2016.0] ton,2,0.0019457902827233282,False,
item_weight,2018.0] gram,2,0.0019457902827233282,False,
item_weight,21.0] gram,2,0.0019457902827233282,False,
item_weight,210.0] gram,2,0.0019457902827233282,False,
item_weight,23.0] kilogram,2,0.0019457902827233282,False,
item_weight,24.0] ounce,2,0.0019457902827233282,False,
item_weight,250.0] milligram,2,0.0019457902827233282,False,
item_weight,26.0] pound,2,0.0019457902827233282,False,
item_weight,275.0] pound,2,0.0019457902827233282,False,
item_weight,28.0] gram,2,0.0019457902827233282,False,
item_weight,29.0] kilogram,2,0.0019457902827233282,False,
item_weight,3.1] gram,2,0.0019457902827233282,False,
item_weight,300.0] milligram,2,0.0019457902827233282,False,
item_weight,33.0] pound,2,0.0019457902827233282,False,
item_weight,34.0] kilogram,2,0.0019457902827233282,False,
item_weight,350.0] pound,2,0.0019457902827233282,False,
item_weight,39.6] pound,2,0.0019457902827233282,False,
item_weight,4.5] kilogram,2,0.0019457902827233282,False,
item_weight,400.0] gram,2,0.0019457902827233282,False,
item_weight,410.0] gram,2,0.0019457902827233282,False,
item_weight,44.0] kilogram,2,0.0019457902827233282,False,
item_weight,46.0] gram,2,0.0019457902827233282,False,
item_weight,46.0] pound,2,0.0019457902827233282,False,
item_weight,5.0] pound,2,0.0019457902827233282,False,
item_weight,6.0] kilogram,2,0.0019457902827233282,False,
item_weight,6.5] kilogram,2,0.0019457902827233282,False,
item_weight,6.6] pound,2,0.0019457902827233282,False,
item_weight,65.0] pound,2,0.0019457902827233282,False,
item_weight,7.1] gram,2,0.0019457902827233282,False,
item_weight,7.4] ounce,2,0.0019457902827233282,False,
item_weight,74.0] kilogram,2,0.0019457902827233282,False,
item_weight,75.0] pound,2,0.0019457902827233282,False,
item_weight,750.0] gram,2,0.0019457902827233282,False,
item_weight,77.0] pound,2,0.0019457902827233282,False,
item_weight,8.2] ounce,2,0.0019457902827233282,False,
item_weight,88.0] pound,2,0.0019457902827233282,False,
item_weight,9.0] ounce,2,0.0019457902827233282,False,
item_weight,gigabyte,2,0.0019457902827233282,False,
item_weight,gram to 1050 gram,2,0.0019457902827233282,False,
item_weight,gram to 1100 gram,2,0.0019457902827233282,False,
item_weight,gram to 15 gram,2,0.0019457902827233282,False,
item_weight,gram to 30 gram,2,0.0019457902827233282,False,
item_weight,kilogram to 2.1 kilogram,2,0.0019457902827233282,False,
item_weight,kilogram to 22 kilogram,2,0.0019457902827233282,False,
item_weight,kilogram to 8 kilogram,2,0.0019457902827233282,False,
item_weight,ounce to 8 ounce,2,0.0019457902827233282,False,
item_weight,pound to 35 pound,2,0.0019457902827233282,False,
item_weight,pound to 4.5 pound,2,0.0019457902827233282,False,
item_weight,pound to 6 pound,2,0.0019457902827233282,False,
item_weight,pound to 7 pound,2,0.0019457902827233282,False,
item_weight,pound to 9 pound,2,0.0019457902827233282,False,
item_weight,quart,2,0.0019457902827233282,False,quart
item_weight,0.03] gram,1,0.0009728951413616641,False,
item_weight,0.2] gram,1,0.0009728951413616641,False,
item_weight,0.2] kilogram,1,0.0009728951413616641,False,
item_weight,0.35] pound,1,0.0009728951413616641,False,
item_weight,0.3] kilogram,1,0.0009728951413616641,False,
item_weight,0.5] gram,1,0.0009728951413616641,False,
item_weight,1.5] gram,1,0.0009728951413616641,False,
item_weight,1.5] kilogram,1,0.0009728951413616641,False,
item_weight,1.6] gram,1,0.0009728951413616641,False,
item_weight,1.6] kilogram,1,0.0009728951413616641,False,
item_weight,10.58] ounce,1,0.0009728951413616641,False,
item_weight,100.0] ton,1,0.0009728951413616641,False,
item_weight,104.7] pound,1,0.0009728951413616641,False,
item_weight,11.0] pound,1,0.0009728951413616641,False,
item_weight,11.6] gram,1,0.0009728951413616641,False,
item_weight,11.6] pound,1,0.0009728951413616641,False,
item_weight,1100.0] gram,1,0.0009728951413616641,False,
item_weight,1125.0] kilogram,1,0.0009728951413616641,False,
item_weight,114.0] kilogram,1,0.0009728951413616641,False,
item_weight,115.0] gram,1,0.0009728951413616641,False,
item_weight,1150.0] gram,1,0.0009728951413616641,False,
item_weight,116.0] gram,1,0.0009728951413616641,False,
item_weight,12.0] pound,1,0.0009728951413616641,False,
item_weight,120.0] ounce,1,0.0009728951413616641,False,
item_weight,1210.0] gram,1,0.0009728951413616641,False,
item_weight,13.0] pound,1,0.0009728951413616641,False,
item_weight,13.5] kilogram,1,0.0009728951413616641,False,
item_weight,130.0] ounce,1,0.0009728951413616641,False,
item_weight,130.0] pound,1,0.0009728951413616641,False,
item_weight,132.0] pound,1,0.0009728951413616641,False,
item_weight,135.0] milligram,1,0.0009728951413616641,False,
item_weight,138.0] milligram,1,0.0009728951413616641,False,
item_weight,140.0] pound,1,0.0009728951413616641,False,
item_weight,145.0] gram,1,0.0009728951413616641,False,
item_weight,15.0] gram,1,0.0009728951413616641,False,
item_weight,15.88] gram,1,0.0009728951413616641,False,
item_weight,150.0] gram,1,0.0009728951413616641,False,
item_weight,1500.0] milligram,1,0.0009728951413616641,False,
item_weight,1600.0] pound,1,0.0009728951413616641,False,
item_weight,165.0] gram,1,0.0009728951413616641,False,
item_weight,17.0] gram,1,0.0009728951413616641,False,
item_weight,17.0] pound,1,0.0009728951413616641,False,
item_weight,17.5] kilogram,1,0.0009728951413616641,False,
item_weight,170.0] gram,1,0.0009728951413616641,False,
item_weight,17005.0] pound,1,0.0009728951413616641,False,
item_weight,175.0] gram,1,0.0009728951413616641,False,
item_weight,180.0] gram,1,0.0009728951413616641,False,
item_weight,180.0] pound,1,0.0009728951413616641,False,
item_weight,188.0] pound,1,0.0009728951413616641,False,
item_weight,1987.0] gram,1,0.0009728951413616641,False,
item_weight,1991.0] gram,1,0.0009728951413616641,False,
item_weight,2.0] ounce,1,0.0009728951413616641,False,
item_weight,2.0] pound,1,0.0009728951413616641,False,
item_weight,2.2] gram,1,0.0009728951413616641,False,
item_weight,2.3] kilogram,1,0.0009728951413616641,False,
item_weight,2.5] gram,1,0.0009728951413616641,False,
item_weight,2.5] kilogram,1,0.0009728951413616641,False,
item_weight,2.77] gram,1,0.0009728951413616641,False,
item_weight,2.7] gram,1,0.0009728951413616641,False,
item_weight,2.82] ounce,1,0.0009728951413616641,False,
item_weight,2.85] gram,1,0.0009728951413616641,False,
item_weight,2002.0] gram,1,0.0009728951413616641,False,
item_weight,2003.0] gram,1,0.0009728951413616641,False,
item_weight,2004.0] gram,1,0.0009728951413616641,False,
item_weight,2017.0] gram,1,0.0009728951413616641,False,
item_weight,2021.0] gram,1,0.0009728951413616641,False,
item_weight,2022.0] gram,1,0.0009728951413616641,False,
item_weight,2023.0] gram,1,0.0009728951413616641,False,
item_weight,205.0] gram,1,0.0009728951413616641,False,
item_weight,22.0] gram,1,0.0009728951413616641,False,
item_weight,225.0] pound,1,0.0009728951413616641,False,
item_weight,24.0] pound,1,0.0009728951413616641,False,
item_weight,24.8] pound,1,0.0009728951413616641,False,
item_weight,250.0] gram,1,0.0009728951413616641,False,
item_weight,255.0] gram,1,0.0009728951413616641,False,
item_weight,27.0] kilogram,1,0.0009728951413616641,False,
item_weight,27.0] pound,1,0.0009728951413616641,False,
item_weight,28.0] pound,1,0.0009728951413616641,False,
item_weight,3.0] ton,1,0.0009728951413616641,False,
item_weight,3.4] kilogram,1,0.0009728951413616641,False,
item_weight,3.7] gram,1,0.0009728951413616641,False,
item_weight,3.7] kilogram,1,0.0009728951413616641,False,
item_weight,3.9] gram,1,0.0009728951413616641,False,
item_weight,30.0] milligram,1,0.0009728951413616641,False,
item_weight,3000.0] ounce,1,0.0009728951413616641,False,
item_weight,31.0] kilogram,1,0.0009728951413616641,False,
item_weight,32.0] milligram,1,0.0009728951413616641,False,
item_weight,33.07] pound,1,0.0009728951413616641,False,
item_weight,33.1] pound,1,0.0009728951413616641,False,
item_weight,330.0] pound,1,0.0009728951413616641,False,
item_weight,34.0] gram,1,0.0009728951413616641,False,
item_weight,35.0] gram,1,0.0009728951413616641,False,
item_weight,35.0] pound,1,0.0009728951413616641,False,
item_weight,36.0] gram,1,0.0009728951413616641,False,
item_weight,362.0] gram,1,0.0009728951413616641,False,
item_weight,37.0] gram,1,0.0009728951413616641,False,
item_weight,37.5] gram,1,0.0009728951413616641,False,
item_weight,38.0] gram,1,0.0009728951413616641,False,
item_weight,380.0] gram,1,0.0009728951413616641,False,
item_weight,39.0] gram,1,0.0009728951413616641,False,
item_weight,390.0] gram,1,0.0009728951413616641,False,
item_weight,395.0] gram,1,0.0009728951413616641,False,
item_weight,4.0] ton,1,0.0009728951413616641,False,
item_weight,4.5] milligram,1,0.0009728951413616641,False,
item_weight,40.0] gram,1,0.0009728951413616641,False,
item_weight,40.0] ounce,1,0.0009728951413616641,False,
item_weight,41.0] pound,1,0.0009728951413616641,False,
item_weight,430.0] gram,1,0.0009728951413616641,False,
item_weight,44.0] gram,1,0.0009728951413616641,False,
item_weight,44.0] pound,1,0.0009728951413616641,False,
item_weight,445.0] gram,1,0.0009728951413616641,False,
item_weight,45.4] kilogram,1,0.0009728951413616641,False,
item_weight,450.0] gram,1,0.0009728951413616641,False,
item_weight,490.0] gram,1,0.0009728951413616641,False,
item_weight,5.5] kilogram,1,0.0009728951413616641,False,
item_weight,5.6] milligram,1,0.0009728951413616641,False,
item_weight,5.75] ounce,1,0.0009728951413616641,False,
item_weight,5.7] gram,1,0.0009728951413616641,False,
item_weight,50.0] milligram,1,0.0009728951413616641,False,
item_weight,52.0] pound,1,0.0009728951413616641,False,
item_weight,52.5] kilogram,1,0.0009728951413616641,False,
item_weight,55.0] gram,1,0.0009728951413616641,False,
item_weight,6.0] ton,1,0.0009728951413616641,False,
item_weight,6.61] pound,1,0.0009728951413616641,False,
item_weight,6.8] kilogram,1,0.0009728951413616641,False,
item_weight,600.0] gram,1,0.0009728951413616641,False,
item_weight,61.0] kilogram,1,0.0009728951413616641,False,
item_weight,62.0] kilogram,1,0.0009728951413616641,False,
item_weight,620.0] gram,1,0.0009728951413616641,False,
item_weight,65.0] gram,1,0.0009728951413616641,False,
item_weight,68.0] pound,1,0.0009728951413616641,False,
item_weight,680.0] milligram,1,0.0009728951413616641,False,
item_weight,69.5] gram,1,0.0009728951413616641,False,
item_weight,7.0] pound,1,0.0009728951413616641,False,
item_weight,7.5] pound,1,0.0009728951413616641,False,
item_weight,7.7] gram,1,0.0009728951413616641,False,
item_weight,7.7] kilogram,1,0.0009728951413616641,False,
item_weight,7.9] ounce,1,0.0009728951413616641,False,
item_weight,70.0] gram,1,0.0009728951413616641,False,
item_weight,74.0] pound,1,0.0009728951413616641,False,
item_weight,75.0] gram,1,0.0009728951413616641,False,
item_weight,77.0] gram,1,0.0009728951413616641,False,
item_weight,79.0] pound,1,0.0009728951413616641,False,
item_weight,8.3] ounce,1,0.0009728951413616641,False,
item_weight,800.0] gram,1,0.0009728951413616641,False,
item_weight,800.0] milligram,1,0.0009728951413616641,False,
item_weight,8000.0] pound,1,0.0009728951413616641,False,
item_weight,830.0] gram,1,0.0009728951413616641,False,
item_weight,85.0] gram,1,0.0009728951413616641,False,
item_weight,85.0] kilogram,1,0.0009728951413616641,False,
item_weight,85.0] pound,1,0.0009728951413616641,False,
item_weight,850.0] gram,1,0.0009728951413616641,False,
item_weight,89.0] gram,1,0.0009728951413616641,False,
item_weight,9.0] gram,1,0.0009728951413616641,False,
item_weight,9.0] kilogram,1,0.0009728951413616641,False,
item_weight,9.0] pound,1,0.0009728951413616641,False,
item_weight,9.9] pound,1,0.0009728951413616641,False,
item_weight,90.0] gram,1,0.0009728951413616641,False,
item_weight,930.0] gram,1,0.0009728951413616641,False,
item_weight,99.0] pound,1,0.0009728951413616641,False,
item_weight,centimetre,1,0.0009728951413616641,False,centimetre
item_weight,cubic inch,1,0.0009728951413616641,False,cubic inch
item_weight,e+17 pound,1,0.0009728951413616641,False,
item_weight,gram to 0.81 gram,1,0.0009728951413616641,False,
item_weight,gram to 100 gram,1,0.0009728951413616641,False,
item_weight,gram to 120 gram,1,0.0009728951413616641,False,
item_weight,gram to 1240 gram,1,0.0009728951413616641,False,
item_weight,gram to 1250 gram,1,0.0009728951413616641,False,
item_weight,gram to 1270 gram,1,0.0009728951413616641,False,
item_weight,gram to 1300 gram,1,0.0009728951413616641,False,
item_weight,gram to 1450 gram,1,0.0009728951413616641,False,
item_weight,gram to 165 gram,1,0.0009728951413616641,False,
item_weight,gram to 2 gram,1,0.0009728951413616641,False,
item_weight,gram to 280 gram,1,0.0009728951413616641,False,
item_weight,gram to 35 gram,1,0.0009728951413616641,False,
item_weight,gram to 45 gram,1,0.0009728951413616641,False,
item_weight,gram to 450 gram,1,0.0009728951413616641,False,
item_weight,gram to 5 gram,1,0.0009728951413616641,False,
item_weight,gram to 66 gram,1,0.0009728951413616641,False,
item_weight,gram to 75 gram,1,0.0009728951413616641,False,
item_weight,gram to 87 gram,1,0.0009728951413616641,False,
item_weight,gram to 89 gram,1,0.0009728951413616641,False,
item_weight,gram to 99.9 gram,1,0.0009728951413616641,False,
item_weight,kilogram to 1 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 1.75 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 12 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 14 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 18 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 24 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 32 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 45 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 5 kilogram,1,0.0009728951413616641,False,
item_weight,kilogram to 7 kilogram,1,0.0009728951413616641,False,
item_weight,litre,1,0.0009728951413616641,False,litre
item_weight,milligram to 375 milligram,1,0.0009728951413616641,False,
item_weight,millilitre to 10 millilitre,1,0.0009728951413616641,False,
item_weight,millimetre,1,0.0009728951413616641,False,millimetre
item_weight,nits,1,0.0009728951413616641,False,
item_weight,ounce to 16 ounce,1,0.0009728951413616641,False,
item_weight,ounce to 24 ounce,1,0.0009728951413616641,False,
item_weight,pound to 20 pound,1,0.0009728951413616641,False,
item_weight,pound to 321 pound,1,0.0009728951413616641,False,
item_weight,pound to 49 pound,1,0.0009728951413616641,False,
item_weight,pound to 58 pound,1,0.0009728951413616641,False,
item_weight,pound to 8 pound,1,0.0009728951413616641,False,
item_weight,pound to 84 pound,1,0.0009728951413616641,False,
item_weight,pound to 90 pound,1,0.0009728951413616641,False,
